Sense_current,Battery_current,Current_ratio,Battery_impedance,Rectified_impedance,Re,Rct,id_cycle,type,ambient_temperature,time
(869.8220825195312-55.2017822265625j),(294.05206298828125+1.7017040252685547j),(2.956869261043087-0.20483957139478678j),(-0.00046374811023777344+0.02262507212748932j),(0.15014354673951152-0.0029583886967102613j),0.10090192584083808,0.15478049323493148,1,impedance,24,2010.0
(873.0492553710938-66.01007843017578j),(291.1221008300781+12.820796966552734j),(2.9831396657059224-0.3581188309296849j),(-0.00046374811023777344+0.02262507212748932j),(0.15014354673951152-0.0029583886967102613j),0.10090192584083808,0.15478049323493148,1,impedance,24,2010.0
(880.218505859375-77.69401550292969j),(283.3008728027344+26.690349578857422j),(3.054064684985626-0.5619752173954561j),(-0.00046374811023777344+0.02262507212748932j),(0.15014354673951152-0.0029583886967102613j),0.10090192584083808,0.15478049323493148,1,impedance,24,2010.0
(894.2173461914062-90.82398986816406j),(270.39874267578125+39.53549575805664j),(3.189731468863382-0.8022655825913423j),(-0.00046374811023777344+0.02262507212748932j),(0.15014354673951152-0.0029583886967102613j),0.10090192584083808,0.15478049323493148,1,impedance,24,2010.0
(910.5728149414062-100.62971496582031j),(253.13075256347656+50.050270080566406j),(3.386253155488347-1.067087255198071j),(-0.00046374811023777344+0.02262507212748932j),(0.15014354673951152-0.0029583886967102613j),0.10090192584083808,0.15478049323493148,1,impedance,24,2010.0
(928.4386596679688-102.73352813720703j),(233.57183837890625+58.9869499206543j),(3.632225870159912-1.3571304479207358j),(-0.00046374811023777344+0.02262507212748932j),(0.15014354673951152-0.0029583886967102613j),0.10090192584083808,0.15478049323493148,1,impedance,24,2010.0
(940.6906127929688-85.546142578125j),(215.20236206054688+68.1596450805664j),(3.85825272751409-1.6195141901767611j),(-0.00046374811023777344+0.02262507212748932j),(0.15014354673951152-0.0029583886967102613j),0.10090192584083808,0.15478049323493148,1,impedance,24,2010.0
(946.1971435546875-38.09667205810547j),(199.46571350097656+72.79261016845703j),(4.124639027941211-1.6962309309513341j),(-0.00046374811023777344+0.02262507212748932j),(0.15014354673951152-0.0029583886967102613j),0.10090192584083808,0.15478049323493148,1,impedance,24,2010.0
(944.4246215820312+33.13779067993164j),(185.3876190185547+88.96577453613281j),(4.210456854729191-1.8418099674598352j),(-0.00046374811023777344+0.02262507212748932j),(0.15014354673951152-0.0029583886967102613j),0.10090192584083808,0.15478049323493148,1,impedance,24,2010.0
(933.5968627929688+162.5264892578125j),(154.2596893310547+110.97919464111328j),(4.487468876020139-2.1748338404855425j),(-0.00046374811023777344+0.02262507212748932j),(0.15014354673951152-0.0029583886967102613j),0.10090192584083808,0.15478049323493148,1,impedance,24,2010.0
(886.290771484375+329.7955322265625j),(121.82453155517578+124.83106231689453j),(4.9020718082026535-2.3159153213512864j),(-0.00046374811023777344+0.02262507212748932j),(0.15014354673951152-0.0029583886967102613j),0.10090192584083808,0.15478049323493148,1,impedance,24,2010.0
(795.8676147460938+482.41748046875j),(87.4371337890625+129.27175903320312j),(5.417513361279577-2.4922363289657685j),(-0.00046374811023777344+0.02262507212748932j),(0.15014354673951152-0.0029583886967102613j),0.10090192584083808,0.15478049323493148,1,impedance,24,2010.0
(910.2567749023438-57.37913513183594j),(245.2603302001953-59.99609375j),(3.5558387069623345+0.63588472364713j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(904.6797485351562-63.321533203125j),(252.72935485839844-54.22695541381836j),(3.4734848259090594+0.4947386252462677j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(906.93994140625-69.83341217041016j),(250.8842315673828-46.12995910644531j),(3.546261790754146+0.37370024665199864j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(904.9606323242188-70.82184600830078j),(253.66107177734375-46.91366195678711j),(3.499532458162932+0.3680266589061118j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(905.3655395507812-70.59728240966797j),(254.31227111816406-41.789669036865234j),(3.510868935630437+0.2993200764849071j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(902.378173828125-71.73540496826172j),(255.89089965820312-39.18939208984375j),(3.4875517149368065+0.25377857012009614j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(901.8445434570312-72.50944519042969j),(256.53643798828125-40.96998977661133j),(3.472047552696307+0.2718534181511953j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(900.845703125-75.55430603027344j),(257.7333068847656-36.796321868896484j),(3.4664588846914675+0.201753632328858j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(899.98876953125-75.286865234375j),(259.2057800292969-36.182640075683594j),(3.4455084062380728+0.1905078092807117j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(900.028076171875-74.87332916259766j),(258.5609436035156-36.05668258666992j),(3.454123378416574+0.1921051973894845j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(898.1139526367188-65.58979034423828j),(260.8431091308594-30.431297302246094j),(3.4258270476475015+0.14822155424241107j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(898.9149169921875-64.92451477050781j),(262.9079895019531-30.925418853759766j),(3.4011124472429253+0.1531193947566075j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(897.0332641601562-63.402366638183594j),(263.3453674316406-31.11839485168457j),(3.3874496251698893+0.1595229441389312j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(895.5440673828125-63.49212646484375j),(264.59869384765625-33.37122344970703j),(3.3613339657098504+0.18397558841305947j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(894.553466796875-63.20954513549805j),(264.9109802246094-32.71171951293945j),(3.3551133748641084+0.17568914084915213j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(891.141357421875-42.585609436035156j),(269.5260314941406-25.869487762451172j),(3.2911731374099986+0.1578895868810578j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(889.7990112304688-42.04365539550781j),(271.12579345703125-26.940940856933594j),(3.2650383964264473+0.16936622057506995j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(891.4610595703125-42.475868225097656j),(271.3720703125-26.210735321044922j),(3.2696300358976926+0.15927777384673764j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(887.723876953125-42.45060348510742j),(275.2146911621094-27.327659606933594j),(3.2092425398409836+0.1644188544175651j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(887.3341064453125-40.50508117675781j),(275.8604736328125-26.527969360351562j),(3.201122035560571+0.16100235570702787j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(885.3748168945312-40.66221618652344j),(277.6733093261719-27.63602638244629j),(3.171705369206106+0.1692316671999773j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(884.5083618164062+2.336851119995117j),(280.4714660644531-13.508768081665039j),(3.145948966018836+0.1598549283027399j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(882.0293579101562+1.8237457275390625j),(281.73468017578125-12.179301261901855j),(3.124590120576565+0.14154831808821602j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(880.1563110351562+0.2344684600830078j),(284.0949401855469-11.871944427490234j),(3.092671060675264+0.13006387020055366j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(878.333740234375+0.4405670166015625j),(285.4169006347656-11.348888397216797j),(3.072452069648417+0.12371195462606145j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(877.6417236328125+0.6996536254882812j),(286.3186340332031-13.508124351501465j),(3.058339717853263+0.14673193376060217j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(875.6937255859375-0.16207313537597656j),(289.1826171875-10.565462112426758j),(3.02415230102811+0.10992878386854445j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(873.014404296875-12.538541793823242j),(290.9508972167969-12.321422576904297j),(2.99700593690474+0.08382457333375443j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(872.6959838867188-13.847953796386719j),(290.2345275878906-10.998122215270996j),(3.0043587234869102+0.06613393238413141j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(870.879638671875-13.951799392700195j),(291.91485595703125-11.960113525390625j),(2.980289765403722+0.07431209511064149j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(871.3850708007812-15.970184326171875j),(292.96563720703125-9.584096908569336j),(2.9729609319785517+0.0427454955833319j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(871.461669921875-19.189706802368164j),(292.20770263671875-6.64127254486084j),(2.982288456700497+0.0021097446795873345j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(870.3751831054688-38.49699401855469j),(291.78204345703125-16.168071746826172j),(2.9811210161723505+0.03325079344137214j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(871.1682739257812-39.81300354003906j),(290.9388427734375-13.307941436767578j),(2.9943291466648327+0.00012151483743369638j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(871.573974609375-43.37006378173828j),(292.22186279296875-10.469297409057617j),(2.984063228538288-0.04150619751312498j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(870.0883178710938-47.76774597167969j),(292.56695556640625-7.191379070281982j),(2.9761952112040317-0.0901154334730373j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(871.6619873046875-55.004547119140625j),(291.22857666015625+0.7574977874755859j),(2.9925395097045495-0.19665442805603134j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(875.8698120117188-63.631649017333984j),(290.6376037597656+7.834065914154053j),(3.005529777872432-0.29995143875531693j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(882.330810546875-78.45059204101562j),(281.5363464355469+24.36899185180664j),(3.0867398287832652-0.5458312282690028j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(893.3974609375-89.53411865234375j),(269.6493225097656+37.88922882080078j),(3.2032816022947306-0.7821417324403329j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(909.356689453125-99.44419860839844j),(253.4837188720703+49.337684631347656j),(3.3829187059486143-1.050756143397126j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(927.4287109375-102.79424285888672j),(233.53871154785156+57.64140319824219j),(3.6407688386636243-1.3387642047337007j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(940.1830444335938-84.95291137695312j),(214.68170166015625+67.06214904785156j),(3.8774494577438694-1.6069511382194837j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(947.60693359375-38.859405517578125j),(198.36483764648438+73.31717681884766j),(4.139226417712009-1.7257887271750656j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(943.6395263671875+33.177467346191406j),(183.43988037109375+90.40294647216797j),(4.210624719171597-1.8942195832909001j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(933.6763916015625+162.7620391845703j),(155.01573181152344+111.42611694335938j),(4.468858188308699-2.1622674808047266j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(886.9754638671875+331.9505920410156j),(122.16826629638672+124.5315170288086j),(4.91892551757496-2.296919431872229j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(795.7367553710938+482.2623291015625j),(88.0955581665039+129.5106201171875j),(5.4031097969335296-2.4688846496604406j),(0.11905929416127276+0.10587370864592213j),(0.16116441616428026-0.004421289948000225j),0.09969808294894725,0.16789267957289597,3,impedance,24,2010.0
(898.667724609375-53.74565505981445j),(260.3099365234375-63.10976028442383j),(3.3079235443794053+0.5955078355267249j),(-0.0006700230282145563+0.008099744473182657j),(0.14728319434278134-0.0024064886106195636j),0.10017921050279893,0.1499614197531393,13,impedance,24,2010.0
(894.4669189453125-62.0531120300293j),(263.1204833984375-56.66796112060547j),(3.2973076680010176+0.4743020729174737j),(-0.0006700230282145563+0.008099744473182657j),(0.14728319434278134-0.0024064886106195636j),0.10017921050279893,0.1499614197531393,13,impedance,24,2010.0
(897.1607666015625-67.84573364257812j),(261.33685302734375-48.71892166137695j),(3.364439135904856+0.3675949715518688j),(-0.0006700230282145563+0.008099744473182657j),(0.14728319434278134-0.0024064886106195636j),0.10017921050279893,0.1499614197531393,13,impedance,24,2010.0
(893.6397705078125-71.23697662353516j),(262.9676208496094-46.96104049682617j),(3.34014399410766+0.32559012578187746j),(-0.0006700230282145563+0.008099744473182657j),(0.14728319434278134-0.0024064886106195636j),0.10017921050279893,0.1499614197531393,13,impedance,24,2010.0
(894.5758056640625-69.67794799804688j),(264.7055358886719-40.57756042480469j),(3.3413464532607886+0.24897756440223381j),(-0.0006700230282145563+0.008099744473182657j),(0.14728319434278134-0.0024064886106195636j),0.10017921050279893,0.1499614197531393,13,impedance,24,2010.0
(894.7427978515625-71.38435363769531j),(265.35980224609375-41.45426940917969j),(3.3325064651568086+0.25159148677248794j),(-0.0006700230282145563+0.008099744473182657j),(0.14728319434278134-0.0024064886106195636j),0.10017921050279893,0.1499614197531393,13,impedance,24,2010.0
(894.868896484375-74.25689697265625j),(264.5799255371094-35.799095153808594j),(3.358710213139688+0.17379205715722695j),(-0.0006700230282145563+0.008099744473182657j),(0.14728319434278134-0.0024064886106195636j),0.10017921050279893,0.1499614197531393,13,impedance,24,2010.0
(891.9827270507812-74.20700073242188j),(268.2035827636719-36.707332611083984j),(3.301787062163032+0.1752131522075086j),(-0.0006700230282145563+0.008099744473182657j),(0.14728319434278134-0.0024064886106195636j),0.10017921050279893,0.1499614197531393,13,impedance,24,2010.0
(891.1171875-75.57887268066406j),(267.3121643066406-35.90810775756836j),(3.311839224238428+0.16214378859807937j),(-0.0006700230282145563+0.008099744473182657j),(0.14728319434278134-0.0024064886106195636j),0.10017921050279893,0.1499614197531393,13,impedance,24,2010.0
(891.2810668945312-75.31258392333984j),(267.82391357421875-35.28170394897461j),(3.3075076084585646+0.15451167065336976j),(-0.0006700230282145563+0.008099744473182657j),(0.14728319434278134-0.0024064886106195636j),0.10017921050279893,0.1499614197531393,13,impedance,24,2010.0
(890.7088012695312-65.935791015625j),(268.6654052734375-29.636577606201172j),(3.3021988137962714+0.11884701109194326j),(-0.0006700230282145563+0.008099744473182657j),(0.14728319434278134-0.0024064886106195636j),0.10017921050279893,0.1499614197531393,13,impedance,24,2010.0
(889.7742309570312-64.68133544921875j),(270.3353271484375-31.425090789794922j),(3.2749318045687486+0.1414306233781554j),(-0.0006700230282145563+0.008099744473182657j),(0.14728319434278134-0.0024064886106195636j),0.10017921050279893,0.1499614197531393,13,impedance,24,2010.0
